75,nan,96,76,81,82,82,
74,96,nan,77,79,80,81.2,
69,76,77,nan,83,86,78.2,
74,81,79,83,nan,87,80.8,
70,82,80,86,87,nan,81,
 ,,,,,,,
127,7,7,,,,,
nan,99,99,99,99,100,99.2,
99,nan,100,100,99,99,99.4,
99,100,nan,100,99,99,99.4,
99,100,100,nan,99,99,99.4,
99,99,99,99,nan,99,99,
100,99,99,99,99,nan,99.2,99.26666667
 ,,,,,,,
133,2,4,,,,,
nan,62,70,59,74,42,61.4,
62,nan,61,56,61,58,59.6,
70,61,nan,71,83,42,65.4,
59,56,71,nan,68,47,60.2,
74,61,83,68,nan,40,65.2,
42,58,42,47,40,nan,45.8,
 ,,,,,,,
130,2,2,,,,,
nan,39,16,33,35,16,27.8,
39,nan,37,22,64,29,38.2,
16,37,nan,29,45,50,35.4,
33,22,29,nan,25,19,25.6,
35,64,45,25,nan,40,41.8,
16,29,50,19,40,nan,30.8,
 ,,,,,,,
125,4,7,,,,,
nan,97,11,11,11,20,30,
97,nan,13,13,13,23,31.8,
11,13,nan,99,96,52,54.2,
11,13,99,nan,96,52,54.2,
11,13,96,96,nan,55,54.2,
20,23,52,52,55,nan,40.4,
 ,,,,,,,
127,6,4,,,,,
nan,85,91,92,86,86,88,
85,nan,88,90,82,83,85.6,
91,88,nan,90,91,91,90.2,
92,90,90,nan,85,85,88.4,
86,82,91,85,nan,96,88,
86,83,91,85,96,nan,88.2,
 ,,,,,,,
131,3,5,,,,,
nan,88,91,81,93,82,87,
88,nan,95,87,87,88,89,
91,95,nan,86,86,89,89.4,
81,87,86,nan,81,96,86.2,
93,87,86,81,nan,80,85.4,
82,88,89,96,80,nan,87,
 ,,,,,,,
131,2,3,,,,,
nan,60,39,51,30,35,43,
60,nan,47,49,45,43,48.8,
39,47,nan,42,35,34,39.4,
51,49,42,nan,37,33,42.4,
30,45,35,37,nan,60,41.4,
35,43,34,33,60,nan,41,
 ,,,,,,,
