60,5,7,3,,,
 ,,,,,,
nan,73,84,39,81,69.25,
73,nan,88,53,81,73.75,
84,88,nan,47,83,75.5,
39,53,47,nan,54,48.25,
81,81,83,54,nan,74.75,68.3
55,7,8,4,,,
 ,,,,,,
nan,70,73,65,67,68.75,
70,nan,94,83,78,81.25,
73,94,nan,86,78,82.75,
65,83,86,nan,86,80,
67,78,78,86,nan,77.25,78
61,3,5,3,,,
 ,,,,,,
nan,71,36,35,36,44.5,
71,nan,57,56,57,60.25,
36,57,nan,92,78,65.75,
35,56,92,nan,84,66.75,
36,57,78,84,nan,63.75,60.2
60,5,6,3,,,
 ,,,,,,
nan,94,82,83,93,88,
94,nan,78,78,87,84.25,
82,78,nan,81,76,79.25,
83,78,81,nan,76,79.5,
93,87,76,76,nan,83,82.8
59,2,4,4,,,
 ,,,,,,
nan,59,55,55,51,55,
59,nan,65,78,81,70.75,
55,65,nan,85,60,66.25,
55,78,85,nan,64,70.5,
51,81,60,64,nan,64,65.3
57,7,3,3,,,
 ,,,,,,
nan,100,88,100,88,94,
100,nan,88,100,88,94,
88,88,nan,88,100,91,
100,100,88,nan,88,94,
88,88,100,88,nan,91,92.8
69,3,3,4,,,
 ,,,,,,
nan,41,72,54,76,60.75,
41,nan,52,70,45,52,
72,52,nan,69,55,62,
54,70,69,nan,50,60.75,
76,45,55,50,nan,56.5,58.4
68,8,4,4,,,
 ,,,,,,
nan,95,93,100,69,89.25,
95,nan,88,95,66,86,
93,88,nan,93,65,84.75,
100,95,93,nan,69,89.25,
69,66,65,69,nan,67.25,83.3
69,2,8,2,,,
 ,,,,,,
nan,90,100,100,100,97.5,
90,nan,90,90,90,90,
100,90,nan,100,100,97.5,
100,90,100,nan,100,97.5,
100,90,100,100,nan,97.5,96
64,7,3,3,,,
 ,,,,,,
nan,93,100,100,92,96.25,
93,nan,93,93,86,91.25,
100,93,nan,100,92,96.25,
100,93,100,nan,92,96.25,
92,86,92,92,nan,90.5,94.1
53,8,3,3,,,
 ,,,,,,
nan,96,100,96,100,98,
96,nan,96,100,96,97,
100,96,nan,96,100,98,
96,100,96,nan,96,97,
100,96,100,96,nan,98,97.6
68,4,7,3,,,
 ,,,,,,
nan,17,59,57,76,52.25,
17,nan,15,12,26,17.5,
59,15,nan,46,70,47.5,
57,12,46,nan,67,45.5,
76,26,70,67,nan,59.75,44.5
61,6,8,2,,,
 ,,,,,,
nan,80,75,75,73,75.75,
80,nan,72,72,84,77,
75,72,nan,100,59,76.5,
75,72,100,nan,59,76.5,
73,84,59,59,nan,68.75,74.9
57,7,2,3,,,
 ,,,,,,
nan,95,100,93,100,97,
95,nan,95,88,95,93.25,
100,95,nan,93,100,97,
93,88,93,nan,93,91.75,
100,95,100,93,nan,97,95.2
56,8,7,2,,,
 ,,,,,,
nan,53,33,60,76,55.5,
53,nan,38,90,55,59,
33,38,nan,40,20,32.75,
60,90,40,nan,52,60.5,
76,55,20,52,nan,50.75,51.7
68,2,8,4,,,
 ,,,,,,
nan,74,67,67,66,68.5,
74,nan,87,87,82,82.5,
67,87,nan,88,75,79.25,
67,87,88,nan,79,80.25,
66,82,75,79,nan,75.5,77.2
69,6,5,2,,,
 ,,,,,,
nan,100,92,100,100,98,
100,nan,92,100,100,98,
92,92,nan,92,92,92,
100,100,92,nan,100,98,
100,100,92,100,nan,98,96.8
70,2,7,4,,,
 ,,,,,,
nan,89,96,78,95,89.5,
89,nan,88,77,92,86.5,
96,88,nan,74,91,87.25,
78,77,74,nan,78,76.75,
95,92,91,78,nan,89,85.8
51,5,4,3,,,
 ,,,,,,
nan,96,96,96,96,96,
96,nan,100,98,98,98,
96,100,nan,98,98,98,
96,98,98,nan,100,98,
96,98,98,100,nan,98,97.6
70,4,8,2,,,
 ,,,,,,
nan,5,100,37,100,60.5,
5,nan,5,61,5,19,
100,5,nan,37,100,60.5,
37,61,37,nan,37,43,
100,5,100,37,nan,60.5,48.7
61,2,2,2,,,
 ,,,,,,
nan,100,1,nan,87,62.66666667,
100,nan,1,nan,87,62.66666667,
1,1,nan,90,5,24.25,
nan,nan,90,nan,4,47,
87,87,5,4,nan,45.75,48.46666667
69,2,5,2,,,
 ,,,,,,
nan,100,nan,nan,nan,100,
100,nan,nan,nan,nan,100,
nan,nan,nan,48,100,74,
nan,nan,48,nan,48,48,
nan,nan,100,48,nan,74,79.2
61,6,4,3,,,
 ,,,,,,
nan,70,85,58,93,76.5,
70,nan,66,64,67,66.75,
85,66,nan,65,91,76.75,
58,64,65,nan,59,61.5,
93,67,91,59,nan,77.5,71.8
62,2,6,2,,,
 ,,,,,,
nan,68,68,68,68,68,
68,nan,100,100,100,92,
68,100,nan,100,100,92,
68,100,100,nan,100,92,
68,100,100,100,nan,92,87.2
63,4,6,2,,,
 ,,,,,,
nan,73,73,73,52,67.75,
73,nan,100,100,78,87.75,
73,100,nan,100,78,87.75,
73,100,100,nan,78,87.75,
52,78,78,78,nan,71.5,80.5
65,7,5,4,,,
 ,,,,,,
nan,52,99,99,84,83.5,
52,nan,52,52,50,51.5,
99,52,nan,100,84,83.75,
