133,7,6,4
 
126,2,2,2
 
135,2,4,2
 
140,2,7,3
 
nan,68.0,68.0,61.0,90.0,71.75
68.0,nan,50.0,79.0,73.0,67.5
68.0,50.0,nan,59.0,65.0,60.5
61.0,79.0,59.0,nan,61.0,65.0
90.0,73.0,65.0,61.0,nan,72.25
133,7,2,3
 
nan,96.0,51.0,45.0,100.0,73.0
96.0,nan,52.0,47.0,96.0,72.75
51.0,52.0,nan,92.0,51.0,61.5
45.0,47.0,92.0,nan,45.0,57.25
100.0,96.0,51.0,45.0,nan,73.0
136,6,2,2
 
nan,46.0,89.0,100.0,85.0,80.0
46.0,nan,50.0,46.0,53.0,48.75
89.0,50.0,nan,89.0,93.0,80.25
100.0,46.0,89.0,nan,85.0,80.0
85.0,53.0,93.0,85.0,nan,79.0
130,3,3,2
 
nan,82.0,93.0,96.0,51.0,80.5
82.0,nan,83.0,82.0,47.0,73.5
93.0,83.0,nan,90.0,57.0,80.75
96.0,82.0,90.0,nan,50.0,79.5
51.0,47.0,57.0,50.0,nan,51.25
132,5,7,2
 
nan,100.0,70.0,72.0,69.0,77.75
100.0,nan,70.0,72.0,69.0,77.75
70.0,70.0,nan,94.0,91.0,81.25
72.0,72.0,94.0,nan,96.0,83.5
69.0,69.0,91.0,96.0,nan,81.25
128,4,4,4
 
nan,81.0,73.0,74.0,62.0,72.5
81.0,nan,88.0,89.0,57.0,78.75
73.0,88.0,nan,90.0,63.0,78.5
74.0,89.0,90.0,nan,63.0,79.0
62.0,57.0,63.0,63.0,nan,61.25
126,8,3,3
 
nan,45.0,45.0,40.0,99.0,57.25
45.0,nan,99.0,86.0,45.0,68.75
45.0,99.0,nan,86.0,45.0,68.75
40.0,86.0,86.0,nan,41.0,63.25
99.0,45.0,45.0,41.0,nan,57.5
129,5,4,4
 
nan,49.0,79.0,48.0,50.0,56.5
49.0,nan,43.0,97.0,96.0,71.25
79.0,43.0,nan,43.0,43.0,52.0
48.0,97.0,43.0,nan,95.0,70.75
50.0,96.0,43.0,95.0,nan,71.0
126,2,3,4
 
nan,68.0,71.0,76.0,68.0,70.75
68.0,nan,67.0,72.0,60.0,66.75
71.0,67.0,nan,63.0,53.0,63.5
76.0,72.0,63.0,nan,59.0,67.5
68.0,60.0,53.0,59.0,nan,60.0
129,6,5,4
 
nan,74.0,99.0,100.0,97.0,92.5
74.0,nan,73.0,74.0,72.0,73.25
99.0,73.0,nan,99.0,98.0,92.25
100.0,74.0,99.0,nan,97.0,92.5
97.0,72.0,98.0,97.0,nan,91.0
129,8,6,4
 
nan,83.0,92.0,84.0,87.0,86.5
83.0,nan,91.0,98.0,92.0,91.0
92.0,91.0,nan,91.0,87.0,90.25
84.0,98.0,91.0,nan,93.0,91.5
87.0,92.0,87.0,93.0,nan,89.75
131,2,4,3
 
nan,94.0,72.0,77.0,66.0,77.25
94.0,nan,67.0,81.0,64.0,76.5
72.0,67.0,nan,54.0,68.0,65.25
77.0,81.0,54.0,nan,49.0,65.25
66.0,64.0,68.0,49.0,nan,61.75
132,5,2,4
 
nan,100.0,86.0,87.0,90.0,90.75
100.0,nan,86.0,87.0,90.0,90.75
86.0,86.0,nan,97.0,91.0,90.0
87.0,87.0,97.0,nan,89.0,90.0
90.0,90.0,91.0,89.0,nan,90.0
140,5,5,4
 
nan,99.0,76.0,84.0,72.0,82.75
99.0,nan,76.0,85.0,72.0,83.0
76.0,76.0,nan,90.0,94.0,84.0
84.0,85.0,90.0,nan,85.0,86.0
72.0,72.0,94.0,85.0,nan,80.75
137,3,2,4
 
nan,82.0,82.0,82.0,69.0,78.75
82.0,nan,100.0,100.0,83.0,91.25
82.0,100.0,nan,100.0,83.0,91.25
82.0,100.0,100.0,nan,83.0,91.25
69.0,83.0,83.0,83.0,nan,79.5
128,5,8,4
 
nan,99.0,100.0,100.0,99.0,99.5
99.0,nan,99.0,99.0,99.0,99.0
100.0,99.0,nan,100.0,99.0,99.5
100.0,99.0,100.0,nan,99.0,99.5
99.0,99.0,99.0,99.0,nan,99.0
136,4,8,3
 
nan,100.0,88.0,100.0,96.0,96.0
100.0,nan,88.0,100.0,96.0,96.0
88.0,88.0,nan,88.0,92.0,89.0
100.0,100.0,88.0,nan,96.0,96.0
96.0,96.0,92.0,96.0,nan,95.0
136,8,5,4
 
nan,79.0,70.0,90.0,98.0,84.25
79.0,nan,88.0,72.0,80.0,79.75
70.0,88.0,nan,63.0,70.0,72.75
90.0,72.0,63.0,nan,89.0,78.5
98.0,80.0,70.0,89.0,nan,84.25
139,5,2,3
 
nan,100.0,100.0,100.0,89.0,97.25
100.0,nan,100.0,100.0,89.0,97.25
100.0,100.0,nan,100.0,89.0,97.25
100.0,100.0,100.0,nan,89.0,97.25
89.0,89.0,89.0,89.0,nan,89.0
136,3,2,2
 
nan,91.0,99.0,91.0,91.0,93.0
91.0,nan,91.0,100.0,92.0,93.5
99.0,91.0,nan,91.0,91.0,93.0
91.0,100.0,91.0,nan,92.0,93.5
91.0,92.0,91.0,92.0,nan,91.5
127,7,8,4
 
nan,76.0,78.0,95.0,75.0,81.0
76.0,nan,95.0,78.0,99.0,87.0
78.0,95.0,nan,81.0,94.0,87.0
95.0,78.0,81.0,nan,79.0,83.25
75.0,99.0,94.0,79.0,nan,86.75
127,4,4,3
 
nan,82.0,97.0,69.0,97.0,86.25
82.0,nan,81.0,54.0,81.0,74.5
97.0,81.0,nan,67.0,100.0,86.25
69.0,54.0,67.0,nan,67.0,64.25
97.0,81.0,100.0,67.0,nan,86.25
132,8,7,3
 
nan,95.0,86.0,95.0,81.0,89.25
95.0,nan,90.0,99.0,85.0,92.25
