nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
126,5,5,4,,,,
 ,,,,,,,
nan,100,91,91,91,93.25,,
100,nan,91,91,91,93.25,,
91,91,nan,99,100,95.25,,
91,91,99,nan,99,95,,
91,91,100,99,nan,95.25,,94.4
130,6,4,3,,,,
 ,,,,,,,
nan,98,100,100,100,99.5,,
98,nan,98,98,98,98,,
100,98,nan,100,100,99.5,,
100,98,100,nan,100,99.5,,
100,98,100,100,nan,99.5,,99.2
133,7,5,2,,,,
 ,,,,,,,
nan,100,99,99,99,99.25,,
100,nan,99,99,99,99.25,,
99,99,nan,99,100,99.25,,
99,99,99,nan,99,99,,
99,99,100,99,nan,99.25,,99.2
134,2,5,3,,,,
 ,,,,,,,
140,5,2,4,,,,
 ,,,,,,,
nan,99,54,80,80,78.25,,
99,nan,53,79,79,77.5,,
54,53,nan,36,36,44.75,,
80,79,36,nan,100,73.75,,
80,79,36,100,nan,73.75,,69.6
135,6,4,4,,,,
 ,,,,,,,
nan,99,99,100,99,99.25,,
99,nan,99,99,99,99,,
99,99,nan,99,100,99.25,,
100,99,99,nan,99,99.25,,
99,99,100,99,nan,99.25,,99.2
137,4,7,4,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
133,6,4,3,,,,
 ,,,,,,,
nan,100,90,90,89,92.25,,
100,nan,90,90,89,92.25,,
90,90,nan,100,98,94.5,,
90,90,100,nan,98,94.5,,
89,89,98,98,nan,93.5,,93.4
125,7,3,4,,,,
 ,,,,,,,
nan,92,92,100,93,94.25,,
92,nan,100,92,99,95.75,,
92,100,nan,92,99,95.75,,
100,92,92,nan,93,94.25,,
93,99,99,93,nan,96,,95.2
133,3,3,3,,,,
 ,,,,,,,
nan,85,85,99,85,88.5,,
85,nan,100,85,100,92.5,,
85,100,nan,85,100,92.5,,
99,85,85,nan,85,88.5,,
85,100,100,85,nan,92.5,,90.9
131,3,8,3,,,,
 ,,,,,,,
nan,100,88,57,88,83.25,,
100,nan,88,57,88,83.25,,
88,88,nan,64,99,84.75,,
57,57,64,nan,64,60.5,,
88,88,99,64,nan,84.75,,79.3
133,2,7,2,,,,
 ,,,,,,,
nan,90,90,96,90,91.5,,
90,nan,100,86,100,94,,
90,100,nan,86,100,94,,
96,86,86,nan,86,88.5,,
90,100,100,86,nan,94,,92.4
126,4,6,2,,,,
 ,,,,,,,
nan,100,100,97,97,98.5,,
100,nan,100,97,97,98.5,,
100,100,nan,97,97,98.5,,
97,97,97,nan,99,97.5,,
97,97,97,99,nan,97.5,,98.1
131,2,7,2,,,,
 ,,,,,,,
nan,87,96,87,87,89.25,,
87,nan,90,100,100,94.25,,
96,90,nan,90,90,91.5,,
87,100,90,nan,100,94.25,,
87,100,90,100,nan,94.25,,92.7
135,3,5,4,,,,
 ,,,,,,,
nan,100,85,100,100,96.25,,
100,nan,85,100,100,96.25,,
85,85,nan,85,85,85,,
100,100,85,nan,100,96.25,,
100,100,85,100,nan,96.25,,94
138,5,3,2,,,,
 ,,,,,,,
nan,100,97,99,100,99,,
100,nan,97,99,100,99,,
97,97,nan,97,97,97,,
99,99,97,nan,99,98.5,,
100,100,97,99,nan,99,,98.5
134,5,5,3,,,,
 ,,,,,,,
nan,100,72,100,80,88,,
100,nan,72,100,80,88,,
72,72,nan,72,91,76.75,,
100,100,72,nan,80,88,,
80,80,91,80,nan,82.75,,84.7
128,8,5,4,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
128,2,4,4,,,,
 ,,,,,,,
nan,76,46,91,91,76,,
76,nan,52,85,84,74.25,,
46,52,nan,52,52,50.5,,
91,85,52,nan,99,81.75,,
91,84,52,99,nan,81.5,,72.8
132,6,8,4,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
140,7,8,2,,,,
 ,,,,,,,
nan,100,97,100,100,99.25,,
100,nan,97,100,100,99.25,,
97,97,nan,97,97,97,,
100,100,97,nan,100,99.25,,
100,100,97,100,nan,99.25,,98.8
129,3,3,2,,,,
 ,,,,,,,
nan,89,96,79,57,80.25,,
89,nan,86,89,64,82,,
96,86,nan,76,60,79.5,,
79,89,76,nan,71,78.75,,
57,64,60,71,nan,63,,76.7
128,5,4,3,,,,
 ,,,,,,,
nan,99,100,99,99,99.25,,
99,nan,99,100,100,99.5,,
100,99,nan,99,99,99.25,,
99,100,99,nan,100,99.5,,
99,100,99,100,nan,99.5,,99.4
132,8,2,4,,,,
 ,,,,,,,
nan,57,91,68,87,75.75,,
57,nan,64,57,54,58,,
91,64,nan,75,79,77.25,,
68,57,75,nan,59,64.75,,
87,54,79,59,nan,69.75,,69.1
138,3,7,4,,,,
 ,,,,,,,
nan,91,91,92,84,89.5,,
91,nan,100,99,91,95.25,,
91,100,nan,99,91,95.25,,
92,99,99,nan,92,95.5,,
84,91,91,92,nan,89.5,,93
126,8,2,4,,,,
 ,,,,,,,
nan,19,23,21,49,28,,
19,nan,54,97,49,54.75,,
23,54,nan,56,39,43,,
21,97,56,nan,50,56,,
49,49,39,50,nan,46.75,,45.7
137,8,6,4,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
132,4,7,2,,,,
 ,,,,,,,
nan,99,100,99,99,99.25,,
99,nan,99,100,100,99.5,,
100,99,nan,99,99,99.25,,
99,100,99,nan,100,99.5,,
99,100,99,100,nan,99.5,,99.4
127,7,4,4,,,,
 ,,,,,,,
nan,74,100,70,100,86,,
74,nan,74,96,74,79.5,,
100,74,nan,70,100,86,,
70,96,70,nan,70,76.5,,
100,74,100,70,nan,86,,82.8
135,7,4,2,,,,
 ,,,,,,,
nan,100,100,90,100,97.5,,
100,nan,100,90,100,97.5,,
100,100,nan,90,100,97.5,,
90,90,90,nan,90,90,,
100,100,100,90,nan,97.5,,96
128,3,2,2,,,,
 ,,,,,,,
nan,99,99,99,99,99,,
99,nan,100,100,100,99.75,,
99,100,nan,100,100,99.75,,
99,100,100,nan,100,99.75,,
99,100,100,100,nan,99.75,,99.6
127,2,4,4,,,,
 ,,,,,,,
nan,88,54,60,74,69,,
88,nan,49,53,67,64.25,,
54,49,nan,37,72,53,,
60,53,37,nan,45,48.75,,
74,67,72,45,nan,64.5,,59.9
131,2,7,3,,,,
 ,,,,,,,
nan,99,98,90,90,94.25,,
99,nan,99,90,90,94.5,,
98,99,nan,89,90,94,,
90,90,89,nan,98,91.75,,
90,90,90,98,nan,92,,93.3
136,4,7,3,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
135,3,3,4,,,,
 ,,,,,,,
nan,92,85,72,100,87.25,,
92,nan,92,79,92,88.75,,
85,92,nan,86,85,87,,
72,79,86,nan,72,77.25,,
100,92,85,72,nan,87.25,,85.5
129,8,3,4,,,,
 ,,,,,,,
129,3,7,3,,,,
 ,,,,,,,
nan,99,73,73,73,79.5,,
99,nan,71,71,71,78,,
73,71,nan,100,100,86,,
73,71,100,nan,100,86,,
73,71,100,100,nan,86,,83.1
138,5,7,2,,,,
 ,,,,,,,
nan,100,99,100,100,99.75,,
100,nan,99,100,100,99.75,,
99,99,nan,99,99,99,,
100,100,99,nan,100,99.75,,
100,100,99,100,nan,99.75,,99.6
135,7,2,3,,,,
 ,,,,,,,
nan,80,74,26,26,51.5,,
80,nan,89,35,34,59.5,,
74,89,nan,41,40,61,,
26,35,41,nan,97,49.75,,
26,34,40,97,nan,49.25,,54.2
132,4,4,3,,,,
 ,,,,,,,
nan,83,67,67,83,75,,
83,nan,57,57,100,74.25,,
67,57,nan,100,57,70.25,,
67,57,100,nan,57,70.25,,
83,100,57,57,nan,74.25,,72.8
128,4,2,3,,,,
 ,,,,,,,
nan,31,39,44,52,41.5,,
31,nan,17,54,65,41.75,,
39,17,nan,25,19,25,,
44,54,25,nan,83,51.5,,
52,65,19,83,nan,54.75,,42.9
